sales,profit_per_order,sales_per_customer,order_item_product_price,order_item_total_amount,order_item_profit_ratio,order_item_quantity,order_profit_per_order
129.99,59.612564,127.39,129.99,123.0,0.48,1.0,58.26668
299.95,75.69634,248.98,59.99,251.97603,0.3,5.0,76.913826
129.99,10.9269,115.18,129.99,118.77223,0.07337221,1.0,10.258226
499.95,123.90458,379.94226,99.99,379.98,0.33,5.0,125.26071
299.95,112.053566,251.97162,299.98,249.9,0.46,1.0,112.71041
179.97,33.72238,129.99,39.99,126.09,0.26,4.0,33.60609
399.96,75.47621,371.98,99.99,363.9777,0.22023274,4.0,75.49018
399.98,133.92401,331.97165,399.98,322.40323,0.46,1.0,143.98535
99.96,35.228283,80.0,49.98,79.40349,0.45,2.0,39.936867
399.98,121.30959,377.98,399.98,377.98,0.35,1.0,120.40387
299.95,129.54865,257.26047,59.99,254.98,0.48,5.0,131.88725
239.96,68.8588,204.96793,59.99,199.99,0.35,4.0,79.75724
199.92102,70.43755,144.07736,39.99,143.99507,0.48,5.0,63.43153
249.9,56.8587,239.98,49.98,242.49052,0.25,5.0,58.957462
299.98,103.426,263.96802,299.98,250.61963,0.39,1.0,103.02366
200.0,-197.72034,167.99,59.99,174.57,-1.3676217,4.0,-232.68343
199.99,90.53354,189.99,199.99,190.92346,0.48,1.0,95.57168
67.70095,20.3021,49.976925,34.99,50.211483,0.34,2.0,22.18669
299.98,108.45813,245.4272,299.98,250.09137,0.44,1.0,104.514786
199.98,78.19726,185.9484,99.99,189.96213,0.41,2.0,78.727104
199.99,20.360405,189.99,199.99,191.99,0.11,1.0,24.028193
299.97,116.42562,239.98,99.99,242.15623,0.48,3.0,117.578064
399.98,179.81586,361.8138,399.98,359.98,0.49,1.0,177.10858
239.96,54.283432,188.98604,59.99,188.98096,0.3,4.0,54.22542
299.98,76.86132,247.46779,299.98,246.99289,0.32,1.0,68.671585
199.99,74.92984,156.57,199.99,149.99327,0.48,1.0,66.01664
215.82,15.865343,189.9548,210.5123,191.96472,0.08,1.0,13.915074
199.99,83.33,193.98695,59.99,196.80698,0.38,4.0,82.100006
399.96,176.4075,387.97885,99.99,391.98,0.47,4.0,177.37784
79.98,7.97403,56.99,25.0,53.830166,0.11,3.0,9.419175
199.99,-256.4422,193.986,199.99,193.99,-1.65,1.0,-215.62532
299.98,108.72656,248.98,99.99,260.09042,0.45,3.0,116.19299
299.98,100.804985,287.97174,299.98,284.97778,0.35,1.0,95.59508
79.98,27.096136,67.36438,24.99,61.20376,0.39,4.0,23.32006
399.98,129.56747,360.83685,399.98,359.98,0.35,1.0,132.59065
120.93439,-25.489109,106.59,24.99,113.38,-0.21,4.0,-27.120237
129.99,12.322047,126.0,129.99,123.49,0.11,1.0,10.801813
100.0,16.62061,99.58,50.0,101.08871,0.1502389,2.0,18.149822
299.98,-264.63104,272.96567,299.98,287.98,-0.73553836,1.0,-233.72319
50.0,15.079431,48.48284,14.99,47.991604,0.33,4.0,15.45391
119.98,27.640995,97.49,59.99,97.49,0.29,2.0,30.94472
299.95,63.227497,293.98,59.99,287.95,0.26,5.0,64.146645
129.99,56.772957,123.49,129.99,124.5,0.47,1.0,59.662205
150.0,62.399426,126.09,50.0,127.39,0.48,3.0,64.245056
99.96,35.81181,69.02407,49.98,69.658775,0.5,2.0,31.559189
499.95,31.218895,488.51303,99.99,489.8317,0.02,5.0,31.443666
399.98,138.50768,327.98,399.98,335.98,0.43,1.0,134.11395
49.98,13.639244,43.81294,49.98,44.98,0.34,1.0,12.95506
149.94,21.310045,122.84,49.98,123.0,0.2,3.0,22.255781
129.99,10.051397,125.95116,129.99,127.39,0.11,1.0,9.358776
150.0,59.336857,143.95354,50.0,144.32571,0.44396546,3.0,56.75574
129.99,57.406956,123.0,129.99,122.84,0.46,1.0,54.649483
129.99,36.552277,125.93783,129.99,124.79,0.29,1.0,34.527264
399.98,114.04285,395.98,399.98,395.98,0.29,1.0,117.958755
99.99,5.657022,92.99326,99.99,92.98203,0.08,1.0,5.7085776
399.98,116.4165,327.98,399.98,331.871,0.35,1.0,120.04613
199.60107,49.791096,163.99,59.99,169.86763,0.31,3.0,48.589397
150.0,-318.1329,141.15393,50.0,141.73787,-2.6511672,3.0,-327.8894
399.98,23.389862,395.98,399.98,391.98,0.040571935,1.0,24.527065
39.75,10.93621,36.215332,39.75,36.36334,0.25,1.0,11.490982
39.75,5.6777368,33.52569,39.619556,33.30658,0.25,1.0,7.9903154
299.98,100.04583,273.27365,299.98,272.18658,0.35,1.0,96.28246
250.0,59.813362,185.93,50.0,189.99,0.31,5.0,62.991993
199.99,74.41183,167.99023,199.99,169.9996,0.41,1.0,76.53577
199.98,85.321075,175.94225,99.99,179.97728,0.48,2.0,88.673836
199.99,52.026207,146.98677,199.99,149.99,0.35,1.0,46.78826
100.0,13.130593,89.99,50.0,87.96061,0.21,2.0,11.749351
179.97,71.29344,169.99,59.99,175.96667,0.4461302,3.0,70.24518
129.99,-60.070843,113.09,129.99,110.49,-0.67163825,1.0,-49.78496
199.99,-160.33264,189.99,199.99,195.98665,-0.8,1.0,-155.91612
299.98,104.80051,257.841,299.98,263.51257,0.38,1.0,103.04947
299.98,0.0,245.98,299.98,245.169,0.0,1.0,-11.78951
250.0,94.9563,232.75105,50.0,224.99,0.45,5.0,96.361916
250.0,21.569193,210.41829,50.0,214.99898,0.11,5.0,22.010565
59.99,12.453737,57.711918,59.99,56.559937,0.23,1.0,13.63471
179.97,51.837776,159.99,59.99,163.51227,0.33,3.0,55.532337
50.0,-61.596294,38.285915,50.0,38.650265,-1.6,1.0,-80.31119
249.9,-39.684425,209.39189,49.98,215.12318,-0.2,5.0,-23.876873
100.0,30.131142,74.464096,50.0,70.73476,0.36,2.0,31.936844
199.99,41.66089,170.10608,199.99,169.99,0.24,1.0,44.19296
199.99,54.02675,196.93336,199.99,194.22583,0.27988908,1.0,53.363346
399.98,135.36884,327.98,399.98,327.98,0.46,1.0,136.75285
399.98,73.32745,391.98,399.98,387.98,0.17,1.0,73.93608
399.98,159.42303,356.1574,399.98,359.98,0.46,1.0,159.17062
199.92,53.908104,181.99,49.98,179.99382,0.3,4.0,54.933296
199.99,16.126038,169.99,199.99,179.97256,0.08347372,1.0,15.732227
99.9964,31.44293,87.975365,99.99,89.99433,0.37,1.0,30.27189
129.99,-441.10092,113.97267,129.99,114.39,-2.7274184,1.0,-379.01273
119.97,10.960061,106.0129,39.99,106.54983,0.09,3.0,9.606799
119.98,59.856308,115.18,59.99,118.29,0.49,2.0,63.70852
239.96,97.13626,227.27502,59.99,233.69618,0.42,4.0,95.11743
59.99,24.71569,49.99869,59.99,56.378986,0.49,1.0,27.049068
199.99,15.985263,176.9621,199.99,181.96896,0.09,1.0,14.702694
199.99,51.204273,179.97,199.99,175.93939,0.31,1.0,55.234768
50.0,15.234655,41.0,50.0,40.989956,0.41,1.0,13.85364
199.95,78.9019,159.99539,39.99,163.99,0.47,5.0,79.00475
199.99,17.323456,174.15312,199.99,179.9924,0.13,1.0,21.28279
249.9,42.100487,212.5,49.98,216.20518,0.25,5.0,44.33095
399.98,6.4907784,387.98,399.98,383.98,-0.000765887,1.0,3.1718059
200.0,54.568707,175.98701,50.0,175.99,0.33,4.0,52.90591
129.99,-92.0046,128.02234,129.99,127.39935,-0.73,1.0,-100.3738
49.98,24.97645,45.85576,9.99,47.23,0.39,5.0,16.753246
39.99,-33.72284,38.246895,39.99,37.891945,-0.77,1.0,-37.524216
100.0,23.533289,82.97,50.0,81.88588,0.28,2.0,22.958698
79.95707,-136.95305,84.089516,39.99,75.78295,-1.3468968,2.0,-112.66631
99.96,11.765448,65.91837,84.4,64.753975,0.1,1.0,10.551296
199.99,50.506737,203.46301,199.99,199.9844,0.26,1.0,53.991417
21.712626,-26.000679,12.917012,24.99,14.322508,-1.2264919,1.0,-18.577234
179.97,-24.12606,148.95776,59.99,149.99109,-0.24,3.0,-19.532667
99.96,6.484723,92.992645,49.98,92.99556,0.06,2.0,6.1845512
129.99,-130.97572,114.39,39.99,116.99,-0.77,3.0,-134.65546
199.95,58.47161,163.39136,99.99,148.44,0.43,2.0,54.762688
79.98,12.166374,90.99456,24.99,89.99,0.14,4.0,12.044015
299.98,13.5341835,254.96422,299.98,251.96,0.0,1.0,13.839163
199.99,99.482704,193.92,199.99,193.99,0.48,1.0,97.788994
249.9,-104.11549,200.0,49.98,200.0,-0.67,5.0,-80.551735
99.96,-59.011322,96.48356,49.98,97.96164,-0.73,2.0,-79.24593
299.95,109.07458,219.78787,59.99,224.99,0.48,5.0,107.337265
199.95,12.816182,171.5228,39.99,170.07,0.05,5.0,11.185077
239.96,91.246284,176.37679,59.99,181.99,0.48,4.0,93.670364
499.95,-404.2494,493.11914,99.99,498.3208,-1.0893599,5.0,-355.6089
119.98,10.765053,105.5735,59.99,106.59,0.085294224,2.0,9.047841
79.98,9.448156,80.84271,39.99,66.81794,0.13,2.0,5.6909933
199.99,88.414734,185.99,199.99,181.99469,0.48,1.0,93.88798
119.97,39.36835,98.95612,24.99,97.99752,0.43,5.0,44.478107
59.99,12.960155,58.64352,59.99,56.66843,0.26,1.0,12.49881
399.98,-369.85483,371.97806,399.98,363.98,-1.0206212,1.0,-330.86136
199.99,70.59561,181.94472,50.0,181.99,0.38,4.0,67.962
39.99,4.372576,37.53664,39.99,38.126625,0.1,1.0,4.541509
239.96,-146.16917,245.98,59.99,232.48103,-0.6166386,4.0,-157.49638
129.99,-10.692484,122.84,129.99,123.49,-0.11,1.0,-7.233578
199.98,45.928516,179.99,99.99,181.7869,0.26,2.0,54.54377
299.97,79.33327,251.96,299.98,248.97038,0.31,1.0,79.07599
199.99,38.17607,193.99727,199.99,195.99,0.18450126,1.0,33.133274
250.0,73.534904,237.78246,50.0,237.52365,0.3,5.0,73.139786
299.98,69.67194,249.99487,299.98,249.57713,0.28,1.0,73.56032
399.98,178.87917,396.13773,399.98,399.98,0.47,1.0,181.74821
119.98,5.6788483,101.854324,59.99,98.99914,-0.01,2.0,5.7719183
199.99,60.303345,173.97255,199.99,173.9536,0.35,1.0,59.076992
199.99,81.82771,163.99327,199.99,165.59981,0.48,1.0,79.4429
50.0,0.0,56.628807,50.0,53.941536,0.02,1.0,-10.279112
129.99,52.98963,117.579865,129.99,115.679794,0.46,1.0,53.062363
499.95,230.30869,474.24686,99.99,474.1126,0.48,5.0,230.93832
199.92,36.980015,144.39693,39.99,148.49146,0.26,4.0,34.33897
100.0,17.508562,97.49,50.0,94.49221,0.16,2.0,16.226995
250.0,86.22456,224.99,50.0,224.99,0.36,5.0,87.77811
199.99,59.528633,150.0,50.0,145.44353,0.44,4.0,54.39248
129.99,51.950077,123.49,129.99,124.79,0.42359734,1.0,54.493614
399.98,10.206954,299.99,399.98,339.7241,0.06,1.0,4.525591
299.95,-2.596508,239.98434,59.99,239.96,0.0,5.0,-8.888901
179.97,52.46243,163.99562,39.99,158.3684,0.3417855,4.0,53.943375
100.0,12.149341,96.995056,50.0,97.49,0.11,2.0,14.516383
31.08,5.1317954,31.966238,30.0,31.650694,0.23,1.0,5.39268
39.75,9.599506,34.340668,39.75,34.016464,0.28,1.0,8.010257
129.99,21.23153,128.69,129.99,131.65863,0.19,1.0,26.928102
200.0,57.54415,189.99,59.99,189.99,0.33,4.0,56.161186
399.98,11.034694,351.98,399.98,347.98,-0.094726235,1.0,13.689311
79.98,12.447489,74.97,39.99,70.59416,0.16,2.0,11.33884
199.99,91.28067,188.92955,199.99,187.76314,0.49,1.0,95.10187
129.99,-167.7804,113.09,129.99,113.09,-1.65,1.0,-203.41994
299.98,134.25157,272.98,299.98,283.47977,0.48,1.0,131.85153
49.98,12.544666,39.33996,49.98,39.98,0.29,1.0,9.469635
99.96,34.028294,70.672455,49.98,69.07379,0.46484557,2.0,34.121964
199.99,5.3680654,193.99,129.99,194.77841,0.06,1.0,8.776218
119.98,-45.095825,114.39,59.99,119.97991,-0.25234714,2.0,-78.90635
299.98,81.56869,284.3603,299.98,287.98,0.28,1.0,82.45574
129.99,12.587276,126.09,129.99,127.39,0.1,1.0,11.755801
159.96,72.60099,156.09218,50.0,145.48419,0.48,3.0,71.36743
100.0,-254.08784,91.13642,99.99,95.96,-1.7037177,1.0,-270.35956
199.99,64.91224,188.99774,49.98,191.99,0.33,4.0,63.932217
299.98,115.512856,299.99,299.98,299.98,0.38,1.0,120.72031
50.0,2.384361,48.0,29.450481,48.98,0.04,2.0,5.341391
39.75,-36.737404,35.908997,32.045067,34.008945,-0.77715045,1.0,-19.39073
299.98,99.68108,272.98,299.98,260.97485,0.36,1.0,94.74829
100.0,21.090675,94.495285,50.0,92.968895,0.26,2.0,22.101059
299.98,-319.17926,299.9675,299.98,293.98,-0.8,1.0,-304.82764
49.98,12.435342,42.72788,49.98,43.98812,0.29,1.0,13.553335
50.0,15.7602215,44.0,50.0,44.936954,0.35,1.0,17.285133
149.94,13.167971,124.79,49.98,123.49,0.1,3.0,9.572438
149.94,49.94368,144.56664,49.98,143.95204,0.34,3.0,47.503674
129.99,54.45113,123.0,129.99,122.84,0.47,1.0,55.057877
250.0,-388.11914,239.96,50.0,232.70152,-1.65,5.0,-371.79306
119.98,10.1455345,118.565994,59.99,121.5982,0.09,2.0,10.77985
299.98,35.160603,274.78122,299.98,269.98,0.11,1.0,32.12094
199.98,-71.06599,179.98102,99.99,181.93382,-0.6820063,2.0,-72.037674
199.99,3.0234816,170.00261,199.99,167.99603,-0.04,1.0,2.250845
119.98,55.379642,119.95082,59.99,119.97741,0.46,2.0,57.36691
299.95,-95.32483,251.98,59.99,260.98,-0.26779976,5.0,-113.477036
150.0,65.29028,159.79631,50.0,159.94806,0.46,3.0,62.997326
129.99,11.669931,107.89,129.99,107.97635,0.115834065,1.0,11.563705
249.9,67.03674,208.5567,50.0,224.99,0.3,5.0,70.24949
199.92,45.685253,176.35939,49.98,188.93086,0.25,4.0,45.608295
119.98,30.991785,103.99,59.99,103.11003,0.3,2.0,30.710789
129.99,30.98309,112.73661,129.99,114.39,0.26106155,1.0,31.188917
239.96,47.51705,254.98,59.99,242.5,0.16,4.0,51.16983
129.99,38.782276,128.69,129.99,127.39,0.28,1.0,41.096394
199.99,16.012398,170.07,199.99,167.99,0.09,1.0,17.130478
129.99,45.30309,124.530685,129.99,124.79,0.36,1.0,42.007954
199.99,35.68157,193.99,199.99,189.98851,0.18302085,1.0,31.169533
299.95,-39.01352,260.96988,59.99,251.97617,-0.19,5.0,-31.666697
100.0,39.6643,94.4804,50.0,94.98266,0.43,2.0,41.105988
129.99,22.953598,99.71992,129.99,97.49,0.26,1.0,26.587523
179.97,23.201212,158.64442,59.99,156.47887,0.16,3.0,24.32891
199.99,48.30145,177.99155,199.99,182.0,0.27,1.0,50.42245
299.98,2.9970396,254.98,299.98,251.96,0.01,1.0,-1.6983632
149.94,23.253498,126.09,49.98,127.44192,0.16,3.0,29.807901
150.0,14.2100935,158.36212,39.99,156.57,0.1,4.0,13.961232
59.99,15.990864,50.381824,59.99,50.22576,0.31,1.0,15.233317
399.98,108.469025,299.98,399.98,299.98264,0.34,1.0,109.63221
159.96,68.21112,164.57832,49.98,165.33757,0.45,4.0,62.397663
179.97,47.725327,153.51447,59.99,149.99,0.31,3.0,49.618168
299.98,17.811102,299.98,299.98,298.65082,0.005886804,1.0,19.57468
299.95,16.694323,246.02411,99.99,239.98,0.08,3.0,16.572916
129.99,14.2272625,132.48036,129.99,130.85075,0.1,1.0,10.985805
149.50986,41.379932,143.03612,49.98,147.38164,0.3,3.0,43.2043
299.95,130.00267,254.98,59.99,254.98,0.5,5.0,128.19447
299.95,-33.182457,263.98,59.99,254.96,-0.24,5.0,-24.655924
179.97,37.985947,124.79,56.506485,130.56516,0.28,3.0,36.412727
39.99,9.880195,32.597023,39.99,33.280422,0.28,1.0,10.968855
239.96,107.784996,223.16,59.99,228.10866,0.47,4.0,109.06301
199.99,56.0685,191.99,199.99,193.92,0.29,1.0,53.92191
299.98,93.90365,245.98,299.98,247.5285,0.39,1.0,94.21052
63.97676,22.866388,72.07293,84.4,64.70039,0.36,1.0,26.12376
129.99,-6.4493423,112.14685,129.99,109.18783,-0.1315091,1.0,0.0
99.74884,-54.381557,88.38346,39.75,89.188965,-0.6110163,2.4136026,-24.030434
129.99,44.13986,118.29,129.99,119.97145,0.35,1.0,45.14096
249.99466,39.23822,238.63866,49.98,236.94934,0.17,5.0,44.900467
136.10147,50.28233,149.97105,49.98,149.99,0.34,3.0,49.4483
50.0,21.015505,48.0,50.0,48.0,0.48,1.0,23.668228
200.0,82.66496,198.87686,50.0,199.99,0.38,4.0,86.00363
50.0,14.906841,43.57825,50.0,42.411358,0.34,1.0,15.96932
299.98,21.33003,299.98,299.98,290.97903,0.09,1.0,24.321312
44.61617,1.5106016,38.518684,14.99,39.98,0.04,2.0,-2.5505178
200.0,58.754826,175.989,50.0,172.78975,0.34,4.0,66.13846
129.99,11.332646,122.84,129.99,122.69163,0.09,1.0,11.642505
129.99,59.877388,126.09,39.99,128.69,0.45,4.0,59.403767
299.98,-79.53598,260.98,299.98,263.07065,-0.21210295,1.0,-56.15874
257.69968,16.61208,235.16,59.99,232.4325,0.1,5.0,15.494737
50.0,12.630763,45.48302,50.0,44.9814,0.29,1.0,10.355457
199.99,22.619642,179.96324,199.99,179.96674,0.13,1.0,20.682428
299.98,2.1402059,290.95,299.98,296.98,0.05,1.0,3.1288185
199.99,58.485527,163.85254,266.4491,239.98,0.33,1.0,52.588974
39.99,9.797953,32.388176,39.99,30.656115,0.29,1.0,11.222933
399.98,38.25483,377.98,99.99,379.98,0.09,4.0,40.693386
250.0,86.99729,235.16,50.0,237.52332,0.35,5.0,80.18595
129.99,-27.374176,114.39,129.99,118.17818,-0.23,1.0,-26.57093
200.0,59.68576,204.07587,39.99,224.99,0.28,5.0,56.017822
399.98,159.92172,335.98,399.98,331.98,0.47,1.0,158.21944
49.98,21.672562,46.493637,49.98,47.23856,0.46,1.0,24.601675
179.97,5.724339,147.34753,59.99,146.56375,0.08,3.0,3.2350612
199.99,-50.40054,195.99,199.99,191.99138,-0.2,1.0,-51.770473
50.0,12.237603,44.95304,50.0,45.49462,0.26,1.0,12.961897
399.98,108.20587,329.77463,399.98,335.5031,0.34,1.0,105.49164
199.99,42.681362,180.00458,199.99,188.99,0.25,1.0,42.799633
399.98,163.7656,371.98,399.98,377.98,0.45,1.0,164.67429
399.98,131.47899,387.98,399.98,391.98,0.34,1.0,134.10078
119.98,11.881545,117.327736,59.99,114.39,0.08,2.0,9.62765
134.04503,-55.821712,149.99,49.98,159.45067,-0.27003488,3.0,-63.604275
249.9,63.09766,239.98,49.98,239.98,0.29,5.0,63.313698
129.99,8.750774,122.84,129.99,126.60729,0.02,1.0,7.8649073
308.1721,72.39011,359.98,319.15292,359.36365,0.19,1.0,71.94276
399.98,-118.840225,391.98,399.98,387.98,-0.23844294,1.0,-111.1962
461.48,99.54283,399.98,461.48,399.98,0.25,1.0,100.48947
250.0,113.93186,218.45139,50.0,224.99997,0.5,5.0,111.1552
199.99493,29.728327,185.99,50.0,181.99,0.13,4.0,30.302744
399.98,44.107323,377.98,399.98,379.96594,0.11,1.0,43.23158
129.99,20.560696,126.32845,39.99,124.79,0.16,3.6031325,22.34391
49.98,25.740837,50.99,49.98,53.289482,0.48,1.0,21.381
200.0,47.334263,190.42903,59.99,193.99,0.26574254,4.0,52.422108
399.98,-73.940414,379.98,399.98,380.07748,-0.2,1.0,-64.935524
399.98,162.82271,339.98,399.98,339.98,0.48,1.0,160.20285
199.99,45.515114,179.9891,199.99,187.43,0.26,1.0,45.02492
199.95,45.561657,195.65425,39.99,195.67572,0.26,5.0,48.64555
129.99,44.7501,124.48077,129.99,128.69,0.34,1.0,48.618244
129.99,61.964886,126.09,129.99,127.715294,0.48,1.0,61.4784
99.96,26.486343,97.053925,49.98,94.490395,0.27,2.0,32.4401
299.97,26.861681,283.4771,99.99,272.9651,0.11,3.0,24.838722
399.98,-46.180958,387.117,399.98,383.98,-0.2,1.0,-36.186104
129.99,33.75387,118.77052,129.99,114.70914,0.29,1.0,39.903656
250.0,111.56911,224.93465,50.0,224.99,0.48,5.0,112.54985
299.98,-16.363037,254.98,299.98,254.96996,-0.16,1.0,-8.63415
79.98,39.60253,95.98,24.99,94.48496,0.46,4.0,42.943554
199.99,52.916313,173.99986,199.99,175.99,0.29,1.0,49.669544
129.99,9.00039,103.99,129.99,107.89,0.11,1.0,6.8236575
129.99,33.778065,113.327446,129.99,113.09,0.29540935,1.0,37.425537
250.0,52.564445,196.0,50.0,199.92,0.26,5.0,50.806038
299.98,42.0654,249.9,299.98,251.96,0.14,1.0,43.826557
30.282007,6.9808807,29.113853,25.812958,27.97317,0.3,1.0,14.751652
299.98,16.621906,250.49174,299.98,249.9217,0.08,1.0,17.823973
149.96025,67.296326,139.66353,50.0,143.99579,0.47,3.0,70.11466
59.99,16.258348,75.79699,59.99,59.99,0.3,1.0,23.502476
199.92,24.232353,169.99,39.99,175.99367,0.13,5.0,24.700539
50.0,4.545622,50.932335,50.0,49.975807,0.08265168,1.0,6.670609
49.98,0.8383968,43.51564,49.98,43.988914,0.06,1.0,0.0
239.96,21.329758,196.0,59.99,195.86496,0.11,4.0,21.486046
119.97,13.649353,111.57689,39.99,110.82246,0.13546434,3.0,13.989515
150.0,41.543594,126.05168,50.0,126.09,0.32,3.0,41.173767
199.99,-24.423243,193.99,199.99,195.99,-0.14,1.0,-29.881998
250.0,111.02806,235.69734,50.0,242.5,0.47,5.0,109.391556
129.99,56.678642,117.58,129.99,116.99,0.47,1.0,54.703007
39.99,-9.234163,37.498875,39.99,36.74147,-0.13,1.0,-9.8116455
179.97,0.0,167.99,59.99,169.99,0.06,3.0,4.8682866
99.99,41.185497,92.96188,99.99,93.00625,0.48,1.0,43.85465
119.98,27.331804,103.99,50.0,107.89,0.26,2.0,22.912977
399.98,88.209,335.98,399.98,335.3658,0.27,1.0,92.02345
399.98,118.71655,390.8356,399.98,391.98,0.3,1.0,123.25415
59.99,-10.576419,44.989746,56.44449,46.49402,-0.24,1.0,-6.346192
199.99,90.919304,188.94604,199.99,189.99,0.47,1.0,93.217865
299.95,55.115597,326.92532,59.99,299.98386,0.18,5.0,60.70572
39.99,1.3519378,42.0,39.99,42.97906,0.05,1.0,1.9318569
299.98,101.89384,296.6219,99.99,299.96823,0.33,4.0,93.413185
49.98,-60.41287,48.982277,49.98,48.0,-0.795553,1.0,-44.949448
179.97,71.99749,167.93698,59.99,165.99046,0.47,3.0,71.49612
59.99,-11.35214,52.282703,59.99,50.39,-0.18,1.0,-8.244639
129.99,-47.19896,126.810776,129.99,124.79,-0.4330138,1.0,-40.764652
200.0,55.4324,165.96353,50.0,159.96791,0.35,4.0,50.61362
250.0,84.91987,199.92,50.0,197.99,0.44,5.0,86.11643
199.99,-38.418762,195.98532,199.99,193.99,-0.21991222,1.0,-60.822083
199.99,20.893381,189.99,199.99,193.99,0.11,1.0,22.327822
250.0,90.37342,248.98,50.0,251.98,0.35,5.0,87.68388
399.96622,92.24171,327.98,99.99,335.98,0.28,4.0,95.97671
299.98,0.0,207.49088,299.98,227.96,0.06,1.0,0.0
199.99,23.912527,199.59563,199.99,199.92,0.13,1.0,30.320908
299.98,-28.517107,248.98,299.98,250.25421,-0.1,1.0,-26.006714
199.99,75.62151,163.71892,50.0,163.98433,0.48,4.0,71.258156
239.96,26.790115,197.99,59.99,199.92,0.12,4.0,25.603624
129.99,35.501266,116.66575,129.99,122.84,0.29,1.0,40.478275
299.95,30.679981,259.76654,59.99,254.96,0.11,5.0,29.126545
299.98,56.824787,239.96,299.98,242.49701,0.26,1.0,56.61386
99.96,34.343155,84.983116,49.98,83.97,0.39,2.0,34.20665
399.98,85.26638,387.98,399.98,387.98,0.19,1.0,85.1591
199.92,52.597687,173.99,49.98,175.99,0.28,4.0,57.30741
399.98,-92.938354,331.98,399.98,331.98,-0.2374222,1.0,-87.54674
281.25873,20.055157,254.98,299.98,246.15257,0.08,1.0,23.955069
49.98,13.461379,47.9986,49.98,48.0,0.26,1.0,13.615313
239.96,83.08578,212.45772,59.99,217.42154,0.36,4.0,83.73056
129.99,53.464016,106.59,129.99,113.09,0.48,1.0,52.47041
100.0,9.144465,94.47059,50.0,99.10157,0.09,2.0,6.639441
299.95,78.0486,272.2745,59.99,269.98,0.28,5.0,83.41265
129.99,32.921944,114.39,49.98,116.3728,0.29,3.0,30.391981
399.98,117.560196,330.35876,399.98,327.98,0.36,1.0,116.787735
199.99,-277.81198,185.99,199.99,189.0,-1.6101964,1.0,-259.83972
99.96,30.36636,94.5,49.98,89.97421,0.34,2.0,33.078655
399.98,135.64807,399.96,399.98,399.97043,0.34,1.0,140.22658
199.99,68.952126,179.97,199.99,181.99,0.36,1.0,66.19969
150.0,-88.94169,134.96689,50.0,134.95082,-0.7,3.0,-76.446236
299.97,87.9275,287.98,99.99,272.98,0.31,3.0,90.74341
99.99,-110.49354,86.72332,99.99,84.97,-1.5,1.0,-91.46125
99.96,19.226152,58.19,49.98,63.693134,0.26,2.0,21.573965
39.99,9.967064,38.344715,39.99,38.732872,0.26,1.0,12.016038
299.95,93.79465,287.35968,59.99,278.98,0.34,5.0,101.15033
200.0,-269.20868,179.99,50.0,175.99,-1.6,4.0,-304.6884
150.0,46.756065,149.99,50.0,143.98,0.33,3.0,51.07347
499.95,29.043402,465.51938,99.99,476.82358,-0.19,5.0,29.982845
50.0,0.0,56.923584,50.0,53.96835,-0.1,1.0,-1.97266
199.99,70.52809,181.71469,99.99,185.99,0.38,2.0,72.57693
99.96,29.28233,87.99539,49.98,84.99983,0.33345708,2.0,30.93061
239.96,-297.7875,224.98962,59.99,225.72446,-1.55,4.0,-306.63916
249.9,90.04519,191.99,50.0,191.95575,0.48,5.0,92.008995
59.99,-9.175203,53.42643,59.99,53.936882,-0.10871345,1.0,-6.3660607
199.99,16.741419,165.99,199.99,167.95033,0.1,1.0,15.292325
127.5881,-120.23631,107.89,59.99,109.19,-0.8,2.0,-140.8859
239.96,12.944034,199.96555,199.99,199.99,0.04,1.0,12.992671
299.98,97.00443,272.98,299.98,287.97208,0.34,1.0,99.49428
199.98,63.018936,188.99,99.99,189.98781,0.33,2.0,62.783142
200.0,97.61812,211.16,50.0,204.89958,0.48,4.0,95.99677
299.98,85.86016,278.9747,299.98,278.98,0.34,1.0,83.28997
59.99,31.37387,50.09948,38.97286,52.19,0.48,2.0,32.81564
199.99,81.41346,175.99,199.99,178.36662,0.47,1.0,79.61985
399.98,-45.21937,347.98,399.98,351.98,-0.19,1.0,-33.10502
179.97,54.33096,170.07,59.99,173.99,0.31,3.0,51.980797
199.99,52.90809,187.56111,199.99,191.97281,0.29,1.0,54.049572
250.0,78.594,200.0,50.0,200.24464,0.36,5.0,78.60703
299.98,-78.14023,248.98,299.98,244.51654,-0.36189905,1.0,-62.2366
129.99,51.250416,113.09,129.99,110.49,0.47,1.0,53.121178
99.96,23.769106,90.98609,49.98,92.99236,0.28,2.0,27.561504
249.9,74.241135,236.25,59.99,224.85045,0.34,4.0,78.7767
299.98,87.64367,284.95206,299.98,281.59036,0.3218757,1.0,86.33773
199.99,-35.625385,147.0,199.99,149.99,-0.23,1.0,-29.55059
179.97,80.27251,181.99,59.99,185.99855,0.45,3.0,76.43116
50.0,0.0,38.093697,50.0,38.00448,-0.1,1.0,1.5440937
129.99,38.659824,103.99,129.99,102.145195,0.35,1.0,35.725147
399.98,83.13677,391.98,399.98,392.81326,0.21384081,1.0,84.02953
129.99,45.691933,114.627975,129.99,114.39,0.44,1.0,48.5923
199.99,7.4502635,188.99254,199.99,188.99,0.08,1.0,6.665702
129.99,34.26985,118.29,129.99,122.84,0.29,1.0,40.94129
