customer_id,customer_city,customer_country,customer_state,customer_zipcode,customer_segment
5129.948,Caguas,Puerto Rico,PR,725.0,Corporate
9097.188,Cypress,EE. UU.,CA,95018.24,Consumer
8936.517,Watsonville,EE. UU.,PA,11226.0,Consumer
12129.752,Chicago,EE. UU.,IL,61880.836,Home Office
1706.4006,Chicago,EE. UU.,WI,96816.66,Consumer
11676.0625,Glen Burnie,EE. UU.,NV,33323.297,Home Office
35.93378,Caguas,Puerto Rico,PR,725.0,Corporate
7091.205,Caguas,Puerto Rico,PR,725.0,Home Office
15958.4375,Costa Mesa,EE. UU.,NY,10464.209,Corporate
2847.0708,Caguas,Puerto Rico,PR,725.0,Consumer
3219.1892,Caguas,Puerto Rico,PR,725.0,Corporate
5702.2607,San Jose,EE. UU.,CA,94502.27,Consumer
1596.7838,Fresno,EE. UU.,NY,11216.557,Corporate
5496.877,Dallas,EE. UU.,TX,70121.77,Consumer
4328.48,Caguas,Puerto Rico,PR,725.0,Consumer
3459.5151,Mesa,EE. UU.,AZ,90004.19,Home Office
13340.888,Hanover,EE. UU.,CA,91750.484,Consumer
12186.798,Caguas,Puerto Rico,PR,725.0,Consumer
9522.219,Rock Hill,EE. UU.,CA,90638.82,Consumer
3371.167,Caguas,Puerto Rico,PR,725.0,Consumer
180.44044,Toms River,EE. UU.,CA,92691.914,Consumer
2164.9883,West Covina,EE. UU.,IL,60418.523,Consumer
2850.2322,Aurora,EE. UU.,TN,60014.77,Consumer
692.63055,Caguas,Puerto Rico,PR,725.0,Home Office
372.00006,Levittown,EE. UU.,IL,45817.242,Consumer
4412.495,Far Rockaway,EE. UU.,TX,78229.86,Home Office
4849.036,San Jose,EE. UU.,CA,94554.6,Consumer
1608.0085,Caguas,Puerto Rico,PR,725.0,Consumer
3814.802,Brooklyn,EE. UU.,NY,10038.12,Consumer
7706.1904,Caguas,Puerto Rico,PR,725.0,Home Office
10153.145,Plainfield,EE. UU.,NY,11226.0,Corporate
11831.347,Caguas,Puerto Rico,PR,725.0,Corporate
11819.579,Chambersburg,EE. UU.,CA,94110.24,Consumer
1858.2191,Caguas,Puerto Rico,PR,725.0,Corporate
5936.4385,Brooklyn,EE. UU.,NY,11203.004,Consumer
1123.1832,Chicago,EE. UU.,PA,21401.785,Consumer
7010.9033,San Antonio,EE. UU.,TX,77502.82,Corporate
1057.9062,Caguas,Puerto Rico,PR,725.0,Corporate
9968.033,Caguas,Puerto Rico,PR,725.0,Consumer
11368.382,San Pablo,EE. UU.,NJ,8737.728,Corporate
11016.542,Caguas,Puerto Rico,PR,725.0,Corporate
11041.374,Caguas,Puerto Rico,PR,725.0,Home Office
4819.7534,Caguas,Puerto Rico,PR,725.0,Consumer
11659.91,Sacramento,EE. UU.,NY,20010.492,Home Office
5895.2793,Chandler,EE. UU.,VA,36389.73,Corporate
10271.143,North Richland Hills,EE. UU.,ID,39483.4,Consumer
10114.22,Goose Creek,EE. UU.,WA,98035.5,Consumer
12392.838,South Gate,EE. UU.,FL,95016.79,Consumer
10480.803,Aurora,EE. UU.,NY,11226.0,Home Office
6990.101,West Jordan,EE. UU.,IL,45059.316,Corporate
11203.762,Provo,EE. UU.,CA,91766.336,Consumer
11533.134,Caguas,Puerto Rico,PR,725.0,Consumer
7596.739,Caguas,Puerto Rico,PR,725.0,Corporate
1833.9088,Caguas,Puerto Rico,PR,725.0,Corporate
1357.3395,Lynwood,EE. UU.,CA,95902.52,Corporate
6990.659,Caguas,Puerto Rico,PR,725.0,Consumer
8639.068,Caguas,Puerto Rico,PR,725.0,Home Office
9330.655,San Jose,EE. UU.,CA,94903.28,Home Office
4423.4097,Lompoc,EE. UU.,CA,92108.96,Home Office
10248.395,Caguas,Puerto Rico,PR,725.0,Consumer
3181.7935,Edinburg,EE. UU.,PA,20904.693,Consumer
8154.2954,Caguas,Puerto Rico,PR,725.0,Consumer
11217.335,Caguas,Puerto Rico,PR,725.0,Home Office
444.4239,Manchester,Puerto Rico,PR,677.67737,Corporate
10328.93,Caguas,Puerto Rico,PR,725.0,Consumer
718.7228,Caguas,Puerto Rico,PR,725.0,Consumer
11530.951,Caguas,Puerto Rico,PR,725.0,Corporate
11181.714,Aurora,EE. UU.,CO,85036.34,Corporate
9890.467,Caguas,Puerto Rico,PR,725.0,Home Office
9976.454,Caguas,Puerto Rico,PR,725.0,Consumer
5828.0522,Caguas,Puerto Rico,PR,725.0,Consumer
3108.5679,Colorado Springs,EE. UU.,PA,11386.009,Home Office
5635.384,Bronx,EE. UU.,IL,60626.703,Corporate
10620.83,Lancaster,EE. UU.,MD,33035.57,Home Office
9369.261,Bakersfield,EE. UU.,CA,92456.4,Consumer
9681.334,Caguas,Puerto Rico,PR,725.0,Consumer
4799.281,Caguas,Puerto Rico,PR,725.0,Consumer
10054.517,Caguas,Puerto Rico,PR,725.0,Corporate
9092.108,Caguas,Puerto Rico,PR,725.0,Home Office
3076.819,Jacksonville,EE. UU.,NY,10466.271,Consumer
4742.8125,Rowland Heights,EE. UU.,CA,91761.4,Home Office
11139.295,Richardson,EE. UU.,IL,45033.473,Home Office
1105.7206,Caguas,Puerto Rico,PR,725.0,Consumer
10042.628,Azusa,EE. UU.,CA,89114.5,Consumer
4352.948,Fullerton,EE. UU.,CA,92104.65,Consumer
2290.5085,New Orleans,EE. UU.,NY,11220.521,Corporate
4852.2227,Plainfield,EE. UU.,IL,62230.22,Corporate
7633.6343,Miami,EE. UU.,NV,78223.34,Corporate
10982.7295,Caguas,Puerto Rico,PR,725.0,Home Office
8604.523,Caguas,Puerto Rico,PR,725.0,Corporate
6786.3047,San Pablo,EE. UU.,CA,92024.555,Consumer
2994.09,O Fallon,EE. UU.,MN,97028.1,Corporate
2219.4053,Caguas,Puerto Rico,PR,725.0,Consumer
14892.294,Harlingen,EE. UU.,CT,37056.273,Consumer
5444.7056,Costa Mesa,EE. UU.,CT,66779.95,Consumer
9962.831,Caguas,Puerto Rico,PR,725.0,Consumer
8176.7866,Caguas,Puerto Rico,PR,725.0,Consumer
617.1642,Yonkers,EE. UU.,OH,38119.438,Consumer
3126.6536,New York,EE. UU.,TX,60642.555,Home Office
2608.7039,Caguas,Puerto Rico,PR,725.0,Consumer
2337.7852,Brooklyn,EE. UU.,NY,11202.945,Consumer
2844.6426,Caguas,Puerto Rico,PR,725.0,Home Office
1391.5481,Caguas,Puerto Rico,PR,725.0,Corporate
7658.997,Caguas,Puerto Rico,PR,725.0,Consumer
12087.01,Caguas,Puerto Rico,PR,725.0,Home Office
3921.851,Baltimore,EE. UU.,NY,11203.256,Home Office
9667.944,Cleveland,EE. UU.,OH,44056.17,Corporate
17979.305,Stone Mountain,EE. UU.,TX,78233.52,Consumer
11275.651,Caguas,Puerto Rico,PR,725.0,Consumer
8552.434,Taunton,EE. UU.,CA,92543.42,Consumer
6660.4,Caguas,Puerto Rico,PR,725.0,Home Office
2326.7673,Fairfield,EE. UU.,TX,60620.676,Consumer
258.26425,Caguas,Puerto Rico,PR,725.0,Consumer
7747.2017,Caguas,Puerto Rico,PR,725.0,Consumer
1612.608,Caguas,Puerto Rico,PR,725.0,Consumer
41.3555,Caguas,Puerto Rico,PR,725.0,Consumer
6226.9453,Clearfield,EE. UU.,IL,37997.03,Corporate
1855.9669,Union City,EE. UU.,NY,11209.453,Corporate
9149.094,Caguas,Puerto Rico,PR,725.0,Corporate
765.67426,East Lansing,EE. UU.,IN,48199.176,Consumer
5964.6294,Caguas,Puerto Rico,PR,725.0,Corporate
1926.6371,Catonsville,EE. UU.,PA,13483.995,Consumer
2554.589,Mcallen,EE. UU.,TX,77085.57,Consumer
1394.3522,Caguas,Puerto Rico,PR,725.0,Consumer
1033.3295,Saint Charles,EE. UU.,TX,85011.59,Consumer
11389.5205,North Richland Hills,EE. UU.,NV,78216.84,Home Office
3329.6362,Caguas,Puerto Rico,PR,725.0,Corporate
2169.979,Chicago,EE. UU.,IL,60567.516,Home Office
10681.09,Chicago,EE. UU.,MD,32813.33,Corporate
990.2771,San Jose,EE. UU.,TX,84990.26,Corporate
8136.0547,Canovanas,EE. UU.,KY,70117.42,Corporate
5178.7188,Caguas,Puerto Rico,PR,725.0,Corporate
8222.114,Caguas,Puerto Rico,PR,725.0,Consumer
11711.354,Bakersfield,EE. UU.,NY,8790.38,Consumer
9024.665,Denver,EE. UU.,CA,92084.375,Corporate
4354.479,Houston,EE. UU.,VA,21440.75,Consumer
10995.577,Caguas,Puerto Rico,PR,725.0,Home Office
7279.88,Caguas,Puerto Rico,PR,725.0,Corporate
598.88824,Caguas,Puerto Rico,PR,725.0,Consumer
1777.0879,San Pablo,EE. UU.,NJ,7058.075,Home Office
17626.582,Rego Park,EE. UU.,NY,11376.208,Corporate
18392.766,Marion,EE. UU.,UT,45632.797,Consumer
12406.231,Caguas,Puerto Rico,PR,725.0,Home Office
2211.2268,Caguas,Puerto Rico,PR,725.0,Consumer
8973.568,San Francisco,Puerto Rico,PR,725.0,Consumer
2773.3984,Strongsville,EE. UU.,NY,11833.142,Corporate
9352.779,Livermore,EE. UU.,CA,91705.47,Consumer
10817.014,Sugar Land,EE. UU.,TX,76173.0,Corporate
2700.388,Caguas,Puerto Rico,PR,725.0,Home Office
11955.543,Caguas,Puerto Rico,PR,725.0,Home Office
11143.977,Union,EE. UU.,IL,60065.086,Consumer
10861.873,Caguas,Puerto Rico,PR,725.0,Consumer
3604.642,Bronx,EE. UU.,NY,11202.721,Home Office
11961.343,Caguas,Puerto Rico,PR,725.0,Consumer
1347.1115,Caguas,Puerto Rico,PR,725.0,Home Office
10734.908,Caguas,Puerto Rico,PR,725.0,Consumer
3824.5706,Bronx,EE. UU.,NY,10461.938,Consumer
5963.194,Caguas,Puerto Rico,PR,725.0,Corporate
19253.162,Caguas,Puerto Rico,PR,725.0,Corporate
11015.116,Houston,EE. UU.,MD,23337.176,Home Office
2262.3835,Caguas,Puerto Rico,PR,725.0,Corporate
4795.3843,Caguas,Puerto Rico,PR,725.0,Corporate
9744.567,Caguas,Puerto Rico,PR,725.0,Consumer
7719.9097,Caguas,Puerto Rico,PR,725.0,Consumer
4010.6814,Caguas,Puerto Rico,PR,725.0,Consumer
8995.656,Bend,EE. UU.,KY,29702.65,Home Office
3700.1152,Fargo,EE. UU.,TX,78792.79,Corporate
4688.0825,Caguas,Puerto Rico,PR,725.0,Consumer
3465.3574,Caguas,Puerto Rico,PR,725.0,Consumer
5438.518,Tampa,EE. UU.,FL,33616.18,Consumer
5001.0117,Salina,EE. UU.,MI,45077.54,Home Office
1225.8501,Freehold,EE. UU.,TX,80070.99,Consumer
72.37505,El Monte,EE. UU.,CA,91766.64,Consumer
10255.651,Caguas,Puerto Rico,PR,725.0,Consumer
7506.213,Mililani,EE. UU.,CA,92113.42,Corporate
12051.707,Caguas,Puerto Rico,PR,725.0,Corporate
10815.498,Fairfield,EE. UU.,AZ,78798.945,Consumer
4814.0444,Caguas,Puerto Rico,PR,725.0,Consumer
9374.824,Caguas,Puerto Rico,PR,725.0,Consumer
4627.2544,Caguas,Puerto Rico,PR,725.0,Corporate
883.42194,Los Angeles,EE. UU.,CA,90050.3,Consumer
590.6511,Mount Prospect,EE. UU.,CA,90623.6,Consumer
10409.767,Honolulu,EE. UU.,FL,32120.688,Consumer
7119.485,Los Angeles,EE. UU.,CA,90015.34,Consumer
8716.705,South San Francisco,EE. UU.,NJ,10362.696,Corporate
15261.925,Lutz,EE. UU.,HI,97262.64,Consumer
4384.1973,Caguas,Puerto Rico,PR,725.0,Consumer
9271.9375,Bartlett,EE. UU.,CA,91761.42,Consumer
7956.6255,Carlsbad,EE. UU.,IL,63110.676,Consumer
5931.8853,Pompano Beach,EE. UU.,MO,60635.465,Corporate
6856.7534,Greeley,EE. UU.,FL,90703.85,Home Office
3399.78,San Bernardino,EE. UU.,CA,92115.0,Corporate
8137.186,Milford,EE. UU.,PA,17403.635,Corporate
287.26883,Houston,EE. UU.,TX,77024.85,Consumer
11382.037,Napa,EE. UU.,NV,77033.62,Corporate
9453.499,Caguas,Puerto Rico,PR,725.0,Consumer
9989.133,La Mirada,EE. UU.,CA,94109.086,Home Office
9766.15,Caguas,Puerto Rico,PR,725.0,Consumer
19253.494,Berwyn,EE. UU.,CA,95066.57,Consumer
7037.5586,Tampa,EE. UU.,KY,33271.574,Home Office
944.03503,Caguas,Puerto Rico,PR,725.0,Home Office
613.16785,Caguas,Puerto Rico,PR,725.0,Consumer
6774.6416,Caguas,Puerto Rico,PR,725.0,Consumer
6537.618,Brooklyn,EE. UU.,NY,11218.769,Corporate
279.24878,Bend,EE. UU.,AZ,85651.18,Consumer
1473.5208,Caguas,Puerto Rico,PR,725.0,Consumer
11744.67,Lilburn,EE. UU.,TX,78505.92,Corporate
3637.0981,Caguas,Puerto Rico,PR,725.0,Home Office
2222.8738,Winnetka,EE. UU.,NV,22124.049,Consumer
5496.3936,West Orange,EE. UU.,NY,14347.535,Consumer
1936.5271,Atlanta,EE. UU.,IL,60017.883,Corporate
1583.9032,Caguas,Puerto Rico,PR,725.0,Consumer
9719.369,Caguas,Puerto Rico,PR,725.0,Consumer
3755.907,Morrisville,EE. UU.,MI,44045.273,Corporate
5664.891,Elyria,EE. UU.,TX,76175.57,Corporate
1684.981,Caguas,Puerto Rico,PR,725.0,Consumer
5418.949,Caguas,Puerto Rico,PR,725.0,Corporate
1088.2462,Caguas,Puerto Rico,PR,725.0,Consumer
9000.733,Hickory,EE. UU.,TN,37564.844,Consumer
3067.1597,Visalia,EE. UU.,NY,11236.661,Home Office
6788.1904,Dallas,EE. UU.,CA,93724.09,Consumer
6047.0703,Lancaster,EE. UU.,PA,11234.954,Consumer
11093.961,Hickory,EE. UU.,RI,11216.206,Consumer
375.96017,Caguas,Puerto Rico,PR,725.0,Home Office
12333.689,Caguas,Puerto Rico,PR,725.0,Home Office
2567.7852,Caguas,Puerto Rico,PR,725.0,Consumer
7798.872,Caguas,EE. UU.,FL,33173.65,Consumer
3878.7568,Dallas,EE. UU.,MN,85282.375,Consumer
1649.0654,Dallas,EE. UU.,TX,75233.516,Consumer
9693.234,Ballwin,EE. UU.,CA,92605.57,Corporate
7999.673,Guaynabo,EE. UU.,CO,40324.023,Consumer
4192.449,Caguas,Puerto Rico,PR,725.0,Consumer
10554.806,Caguas,Puerto Rico,PR,725.0,Consumer
1282.0009,Wayne,EE. UU.,KS,61399.0,Consumer
9274.932,Mechanicsburg,EE. UU.,IL,60124.242,Home Office
927.2281,Caguas,Puerto Rico,PR,725.0,Consumer
6511.758,Caguas,Puerto Rico,PR,725.0,Consumer
2075.4878,Saint Charles,EE. UU.,GA,23454.566,Consumer
6865.315,Aurora,EE. UU.,IL,60628.75,Corporate
5298.442,New Orleans,EE. UU.,AZ,83346.57,Consumer
840.6587,Porterville,EE. UU.,NJ,10468.9375,Home Office
4472.561,Stone Mountain,EE. UU.,CA,94509.68,Corporate
7914.8604,Caguas,Puerto Rico,PR,725.0,Consumer
4345.565,Caguas,Puerto Rico,PR,725.0,Consumer
6988.44,Caguas,Puerto Rico,PR,725.0,Corporate
12788.947,Chapel Hill,EE. UU.,CO,11589.359,Corporate
5240.112,Caguas,Puerto Rico,PR,725.0,Consumer
10001.736,Tampa,EE. UU.,HI,97891.18,Consumer
9698.827,Indianapolis,EE. UU.,IL,60105.734,Consumer
3121.074,Hilliard,EE. UU.,TX,84012.26,Home Office
9196.902,Caguas,Puerto Rico,PR,725.0,Home Office
4651.8813,Caguas,Puerto Rico,PR,725.0,Corporate
3390.5488,Caguas,Puerto Rico,PR,725.0,Consumer
9455.756,Caguas,Puerto Rico,PR,725.0,Consumer
9586.672,Mission Viejo,EE. UU.,CA,95067.94,Consumer
6002.681,Caguas,Puerto Rico,PR,725.0,Consumer
4750.2773,Caguas,Puerto Rico,PR,725.0,Corporate
9119.743,Los Angeles,EE. UU.,FL,33532.293,Consumer
6027.3706,Caguas,Puerto Rico,PR,725.0,Corporate
2145.5645,Rowland Heights,EE. UU.,FL,33160.152,Consumer
20109.912,Caguas,Puerto Rico,PR,725.0,Corporate
9792.113,Los Angeles,EE. UU.,MD,19106.352,Corporate
9619.074,Caguas,Puerto Rico,PR,725.0,Consumer
2169.3354,Tempe,EE. UU.,CA,92508.695,Corporate
8480.684,Denver,EE. UU.,AZ,77082.01,Corporate
1091.7213,Potomac,EE. UU.,OR,26701.984,Corporate
7970.5176,Caguas,Puerto Rico,PR,725.0,Consumer
3100.842,Lindenhurst,EE. UU.,CA,91789.766,Home Office
8012.648,Caguas,Puerto Rico,PR,725.0,Corporate
7354.223,Caguas,Puerto Rico,PR,725.0,Corporate
7254.0356,Long Beach,EE. UU.,AZ,85032.84,Consumer
4302.275,Canoga Park,EE. UU.,FL,33064.215,Consumer
1481.4413,Saint Peters,EE. UU.,NY,10024.475,Corporate
4325.1035,Spring,EE. UU.,IL,60059.484,Corporate
9036.182,Caguas,Puerto Rico,PR,725.0,Consumer
5771.8813,Ridgewood,EE. UU.,GA,38115.348,Home Office
1006.70184,Caguas,Puerto Rico,PR,725.0,Corporate
2442.5193,New Orleans,EE. UU.,CA,93003.0,Corporate
7935.663,Los Angeles,EE. UU.,CA,92115.0,Consumer
6182.711,Fort Washington,EE. UU.,WA,48096.223,Corporate
10432.762,Caguas,Puerto Rico,PR,725.0,Home Office
11348.538,Caguas,Puerto Rico,PR,725.0,Home Office
9082.733,Reno,EE. UU.,MD,21218.922,Consumer
5124.807,Caguas,Puerto Rico,PR,725.0,Home Office
10547.534,Caguas,Puerto Rico,PR,725.0,Consumer
11317.762,Caguas,Puerto Rico,PR,725.0,Corporate
11949.687,Caguas,Puerto Rico,PR,725.0,Home Office
5331.367,Caguas,Puerto Rico,PR,725.0,Corporate
2045.1812,Harvey,EE. UU.,NY,11224.078,Consumer
1426.9757,Endicott,EE. UU.,IL,87111.93,Consumer
8859.721,Caguas,Puerto Rico,PR,725.0,Home Office
8666.055,Glen Burnie,EE. UU.,TX,79938.9,Corporate
11583.29,Cayey,EE. UU.,GA,45202.727,Corporate
7162.3325,Lockport,EE. UU.,NY,10471.713,Corporate
11504.681,Caguas,Puerto Rico,PR,725.0,Corporate
5089.25,Englewood,EE. UU.,CA,91343.29,Consumer
279.94537,Caguas,Puerto Rico,PR,725.0,Consumer
379.32758,Caguas,Puerto Rico,PR,725.0,Consumer
10967.928,Dayton,EE. UU.,CA,92078.36,Consumer
7546.4062,Caguas,Puerto Rico,PR,725.0,Consumer
3614.9976,Bayonne,EE. UU.,CA,92507.81,Consumer
5647.1045,Glenview,EE. UU.,CA,98041.625,Home Office
345.16415,Caguas,Puerto Rico,PR,725.0,Home Office
5094.602,Levittown,EE. UU.,WA,97814.0,Corporate
15448.4,Caguas,Puerto Rico,PR,725.0,Corporate
5590.0522,New Orleans,EE. UU.,LA,77498.36,Corporate
11653.393,San Benito,EE. UU.,NJ,10466.605,Corporate
8031.5103,Strongsville,EE. UU.,CA,93305.0,Home Office
933.6303,Washington,EE. UU.,DE,67351.984,Corporate
9219.213,Baltimore,EE. UU.,WI,19106.809,Consumer
1355.1736,Dallas,EE. UU.,TX,77076.59,Corporate
9879.1,Caguas,Puerto Rico,PR,725.0,Consumer
14702.753,Caguas,Puerto Rico,PR,725.0,Consumer
8989.56,Caguas,Puerto Rico,PR,725.0,Consumer
4501.9404,Caguas,Puerto Rico,PR,725.0,Home Office
8649.049,Bartlett,EE. UU.,TX,78572.43,Corporate
5813.2856,Modesto,EE. UU.,MD,21452.11,Consumer
11758.512,Caguas,Puerto Rico,PR,725.0,Corporate
5819.0376,Richardson,EE. UU.,IL,67822.375,Corporate
2272.3328,Portland,EE. UU.,MN,97259.625,Home Office
9596.422,Apex,EE. UU.,PA,19220.814,Consumer
5931.8955,Placentia,EE. UU.,AZ,75216.56,Consumer
9501.865,Wyoming,EE. UU.,FL,32808.97,Consumer
2890.0613,Caguas,Puerto Rico,PR,725.0,Consumer
4769.214,Fountain Valley,EE. UU.,CA,89114.9,Corporate
1051.8014,Caguas,Puerto Rico,PR,725.0,Corporate
770.31726,Caguas,Puerto Rico,PR,725.0,Home Office
9508.289,Hampton,EE. UU.,OH,44111.78,Consumer
1750.818,Caguas,Puerto Rico,PR,725.0,Corporate
9522.678,Caguas,Puerto Rico,PR,725.0,Consumer
3648.3284,Newark,EE. UU.,NY,10028.07,Home Office
11104.933,West Lafayette,EE. UU.,FL,33207.65,Corporate
10577.789,Caguas,Puerto Rico,PR,725.0,Consumer
3083.6062,Escondido,EE. UU.,GA,33160.438,Consumer
10245.608,Brooklyn,EE. UU.,NY,11667.814,Corporate
906.35626,Caguas,Puerto Rico,PR,725.0,Consumer
9289.626,Yauco,Puerto Rico,PR,605.9797,Consumer
1408.5283,Caguas,Puerto Rico,PR,725.0,Corporate
9918.635,Clearfield,EE. UU.,CA,92022.06,Corporate
5264.1367,Westerville,EE. UU.,CA,91747.98,Corporate
1455.8771,Caguas,Puerto Rico,PR,725.0,Consumer
5498.604,New York,EE. UU.,MI,14583.545,Consumer
9035.31,Caguas,Puerto Rico,PR,725.0,Consumer
3700.7944,Caguas,Puerto Rico,PR,725.0,Consumer
10814.525,Lancaster,EE. UU.,NV,80013.29,Corporate
1606.352,Pittsfield,EE. UU.,NY,13897.033,Consumer
600.35236,Muskegon,EE. UU.,TX,78226.016,Consumer
2036.741,Brooklyn,EE. UU.,NY,11205.325,Consumer
4459.6553,Caguas,Puerto Rico,PR,725.0,Corporate
10766.933,Caguas,Puerto Rico,PR,725.0,Consumer
1649.7136,Caguas,Puerto Rico,PR,725.0,Consumer
4027.8796,Caguas,Puerto Rico,PR,725.0,Consumer
4130.888,El Cajon,EE. UU.,DC,19039.152,Consumer
84.007614,Caguas,Puerto Rico,PR,725.0,Consumer
11676.083,Garden Grove,EE. UU.,TX,77075.95,Consumer
8816.142,Manchester,EE. UU.,FL,97623.61,Corporate
11826.76,Caguas,Puerto Rico,PR,725.0,Consumer
4967.0444,Middletown,EE. UU.,TX,75216.33,Consumer
10347.057,Caguas,Puerto Rico,PR,725.0,Consumer
4581.508,Apex,EE. UU.,FL,11347.054,Consumer
4682.3164,Long Beach,EE. UU.,CA,91789.26,Corporate
10893.476,Caguas,Puerto Rico,PR,725.0,Corporate
7292.65,Lancaster,EE. UU.,CA,90220.22,Home Office
11650.831,Glendale,EE. UU.,CA,92147.01,Home Office
1445.3618,Fountain Valley,EE. UU.,NV,59365.516,Consumer
11532.586,Caguas,Puerto Rico,PR,725.0,Consumer
4529.671,Charlotte,EE. UU.,FL,33148.098,Corporate
9419.423,Corona,EE. UU.,NM,78842.39,Corporate
3801.4756,Caguas,Puerto Rico,PR,725.0,Home Office
4935.683,Lithonia,EE. UU.,OH,33624.0,Consumer
4549.7544,San Benito,EE. UU.,OH,33117.36,Consumer
9959.153,Diamond Bar,EE. UU.,FL,38118.68,Consumer
7192.6846,Juana Diaz,EE. UU.,PA,23482.799,Corporate
2926.5127,Bronx,EE. UU.,NY,11236.769,Consumer
4842.7026,Caguas,Puerto Rico,PR,725.0,Consumer
7495.5435,Yonkers,EE. UU.,TX,78768.13,Consumer
1956.8523,Caguas,Puerto Rico,PR,725.0,Consumer
3659.62,Granada Hills,EE. UU.,NY,19719.32,Consumer
4144.776,North Hollywood,EE. UU.,NY,11231.376,Corporate
11007.705,Spring Valley,EE. UU.,NY,6503.493,Consumer
10336.079,New York,EE. UU.,KY,27538.715,Consumer
4856.497,Las Vegas,EE. UU.,IL,67282.164,Corporate
2943.9626,Hickory,EE. UU.,GA,20863.06,Corporate
4659.3135,Laguna Niguel,EE. UU.,TX,77481.19,Corporate
2617.2073,Yauco,EE. UU.,CO,85296.21,Consumer
1423.0112,Milford,EE. UU.,MD,33175.035,Consumer
6194.499,Garland,EE. UU.,IL,54632.83,Consumer
10252.503,Caguas,Puerto Rico,PR,725.0,Corporate
6089.319,Santa Clara,EE. UU.,OH,31425.705,Consumer
11373.447,New York,EE. UU.,FL,33472.56,Home Office
11678.331,Phoenix,EE. UU.,PA,18573.148,Corporate
9758.548,Denver,EE. UU.,UT,33011.23,Consumer
2183.7417,Caguas,Puerto Rico,PR,725.0,Home Office
5132.332,Union City,EE. UU.,HI,97286.33,Consumer
2480.728,Mcallen,EE. UU.,MI,45141.68,Corporate
9946.202,Rego Park,EE. UU.,CA,91766.4,Corporate
3889.5398,Annandale,EE. UU.,CA,94546.36,Consumer
11218.611,Oceanside,EE. UU.,CA,93708.26,Consumer
620.89307,Perth Amboy,EE. UU.,CA,92691.69,Corporate
10418.592,New York,EE. UU.,CA,92842.75,Corporate
8078.903,Caguas,Puerto Rico,PR,725.0,Consumer
6972.4336,Caguas,Puerto Rico,PR,725.0,Consumer
5072.1006,Los Angeles,EE. UU.,CA,95353.8,Home Office
4061.6357,Caguas,Puerto Rico,PR,725.0,Corporate
6677.6724,Michigan City,Puerto Rico,PR,725.0,Corporate
739.77435,Aurora,EE. UU.,CO,75217.016,Consumer
400.08224,Brooklyn,EE. UU.,OH,48217.812,Consumer
5017.081,Tallahassee,EE. UU.,MD,15636.229,Corporate
6928.1636,Lancaster,EE. UU.,CA,92106.21,Home Office
9642.326,Caguas,Puerto Rico,PR,725.0,Consumer
8038.06,Caguas,Puerto Rico,PR,725.0,Consumer
797.1758,Caguas,Puerto Rico,PR,725.0,Corporate
4217.6055,Mililani,EE. UU.,CA,90704.875,Corporate
11000.66,Quincy,EE. UU.,CA,92413.35,Consumer
9480.129,Caguas,Puerto Rico,PR,725.0,Consumer
5881.761,Caguas,Puerto Rico,PR,725.0,Corporate
252.6358,Hollister,EE. UU.,NY,10839.233,Consumer
12361.559,Caguas,Puerto Rico,PR,725.0,Consumer
3062.7095,Caguas,Puerto Rico,PR,725.0,Consumer
3218.443,Caguas,Puerto Rico,PR,725.0,Consumer
3689.2617,Austin,EE. UU.,CA,92691.61,Consumer
1935.39,Elgin,EE. UU.,CA,92707.52,Consumer
4513.9087,Caguas,Puerto Rico,PR,725.0,Consumer
19989.031,Caguas,Puerto Rico,PR,725.0,Corporate
6536.7305,Caguas,Puerto Rico,PR,725.0,Corporate
14064.365,Beloit,EE. UU.,WA,98517.5,Corporate
2050.5999,Caguas,Puerto Rico,PR,725.0,Consumer
6052.912,Porterville,EE. UU.,KY,76057.664,Home Office
5401.231,Caguas,Puerto Rico,PR,725.0,Consumer
3046.6577,Brooklyn,EE. UU.,NY,10463.707,Home Office
10482.113,Caguas,Puerto Rico,PR,725.0,Consumer
11491.94,Winter Park,EE. UU.,MO,48222.91,Consumer
1699.7745,Richardson,EE. UU.,IL,76112.234,Consumer
7209.3564,Brooklyn,EE. UU.,MO,23172.234,Consumer
1708.1477,Sugar Land,EE. UU.,TX,77071.9,Home Office
11858.312,Saint Charles,Puerto Rico,PR,725.0,Consumer
11072.652,Clearfield,EE. UU.,CA,91766.266,Corporate
5069.8555,Los Angeles,EE. UU.,CA,90736.43,Corporate
203.37549,Caguas,Puerto Rico,PR,725.0,Consumer
9896.982,Caguas,Puerto Rico,PR,725.0,Home Office
7627.7354,Kailua,EE. UU.,NY,10471.037,Home Office
11488.923,Los Angeles,EE. UU.,CA,90034.66,Corporate
4165.024,San Juan,EE. UU.,TX,75968.54,Home Office
88.388916,Caguas,Puerto Rico,PR,725.0,Corporate
7226.4395,Caguas,Puerto Rico,PR,725.0,Consumer
3987.7634,Oxnard,EE. UU.,CA,92113.24,Corporate
10111.587,Kailua,EE. UU.,IL,60018.83,Home Office
14707.342,Lithonia,EE. UU.,PA,23457.059,Consumer
488.3518,Caguas,Puerto Rico,PR,725.0,Consumer
6709.392,Harvey,EE. UU.,KY,23228.17,Consumer
8407.921,Flushing,EE. UU.,NC,32156.344,Corporate
8294.708,Moline,EE. UU.,KY,61023.07,Corporate
8983.661,Caguas,Puerto Rico,PR,725.0,Corporate
